"fromNode"	"toNode"	"weight"	"direction"	"fromAltName"	"toAltName"
"289"	"SBF1.11"	"SBF1.15"	0.111295414745189	NA	"SBF1"	"SBF1"
"290"	"SBF1.11"	"SBF1.16"	0.102947438381277	NA	"SBF1"	"SBF1"
"291"	"SBF1.11"	"SBF1.17"	0.108323608401914	NA	"SBF1"	"SBF1"
"292"	"SBF1.11"	"SBF1.18"	0.137723199039372	NA	"SBF1"	"SBF1"
"293"	"SBF1.11"	"SBF1.19"	0.118082380756082	NA	"SBF1"	"SBF1"
"294"	"SBF1.11"	"SBF1.20"	0.126796610270559	NA	"SBF1"	"SBF1"
"295"	"SBF1.11"	"SBF1.21"	0.172682852860379	NA	"SBF1"	"SBF1"
"296"	"SBF1.11"	"SBF1.22"	0.141968091229611	NA	"SBF1"	"SBF1"
"297"	"SBF1.11"	"SBF1.23"	0.133436477615438	NA	"SBF1"	"SBF1"
"298"	"SBF1.11"	"SBF1.24"	0.0984821445286294	NA	"SBF1"	"SBF1"
"299"	"SBF1.11"	"SBF1.25"	0.100076015483669	NA	"SBF1"	"SBF1"
"300"	"SBF1.11"	"SBF1.26"	0.128559096651801	NA	"SBF1"	"SBF1"
"301"	"SBF1.11"	"SBF1.27"	0.156220089388063	NA	"SBF1"	"SBF1"
"302"	"SBF1.11"	"SBF1.28"	0.122474106524956	NA	"SBF1"	"SBF1"
"303"	"SBF1.11"	"SBF1.29"	0.0977092299373448	NA	"SBF1"	"SBF1"
"304"	"SBF1.11"	"SBF1.30"	0.155576762117995	NA	"SBF1"	"SBF1"
"305"	"SBF1.11"	"SBF1.31"	0.0987624602001412	NA	"SBF1"	"SBF1"
"306"	"SBF1.12"	"SBF1.13"	0.122581246415838	NA	"SBF1"	"SBF1"
"307"	"SBF1.12"	"SBF1.14"	0.125939831293958	NA	"SBF1"	"SBF1"
"308"	"SBF1.12"	"SBF1.15"	0.102321142696973	NA	"SBF1"	"SBF1"
"309"	"SBF1.12"	"SBF1.16"	0.116142303218005	NA	"SBF1"	"SBF1"
"310"	"SBF1.12"	"SBF1.17"	0.123649749275586	NA	"SBF1"	"SBF1"
"311"	"SBF1.12"	"SBF1.18"	0.105534743002718	NA	"SBF1"	"SBF1"
"312"	"SBF1.12"	"SBF1.19"	0.116040004751881	NA	"SBF1"	"SBF1"
"313"	"SBF1.12"	"SBF1.20"	0.10861490468287	NA	"SBF1"	"SBF1"
"314"	"SBF1.12"	"SBF1.21"	0.121655399326183	NA	"SBF1"	"SBF1"
"315"	"SBF1.12"	"SBF1.22"	0.106365737073207	NA	"SBF1"	"SBF1"
"316"	"SBF1.12"	"SBF1.23"	0.107879859919314	NA	"SBF1"	"SBF1"
"317"	"SBF1.12"	"SBF1.24"	0.0940481005260448	NA	"SBF1"	"SBF1"
"318"	"SBF1.12"	"SBF1.25"	0.0788226802337293	NA	"SBF1"	"SBF1"
"319"	"SBF1.12"	"SBF1.26"	0.119935325200424	NA	"SBF1"	"SBF1"
"320"	"SBF1.12"	"SBF1.27"	0.12022893616637	NA	"SBF1"	"SBF1"
"321"	"SBF1.12"	"SBF1.28"	0.116870769240941	NA	"SBF1"	"SBF1"
"322"	"SBF1.12"	"SBF1.29"	0.0916227345609825	NA	"SBF1"	"SBF1"
"323"	"SBF1.12"	"SBF1.30"	0.117874355710984	NA	"SBF1"	"SBF1"
"324"	"SBF1.12"	"SBF1.31"	0.0896677889168684	NA	"SBF1"	"SBF1"
"325"	"SBF1.13"	"SBF1.14"	0.168372312294267	NA	"SBF1"	"SBF1"
"326"	"SBF1.13"	"SBF1.15"	0.127442648917128	NA	"SBF1"	"SBF1"
"327"	"SBF1.13"	"SBF1.16"	0.146946361473562	NA	"SBF1"	"SBF1"
"328"	"SBF1.13"	"SBF1.17"	0.164291930058078	NA	"SBF1"	"SBF1"
"329"	"SBF1.13"	"SBF1.18"	0.138630763768037	NA	"SBF1"	"SBF1"
"330"	"SBF1.13"	"SBF1.19"	0.160553614349275	NA	"SBF1"	"SBF1"
"331"	"SBF1.13"	"SBF1.20"	0.143190499340647	NA	"SBF1"	"SBF1"
"332"	"SBF1.13"	"SBF1.21"	0.163026581980968	NA	"SBF1"	"SBF1"
"333"	"SBF1.13"	"SBF1.22"	0.139685376743867	NA	"SBF1"	"SBF1"
"334"	"SBF1.13"	"SBF1.23"	0.140316199300433	NA	"SBF1"	"SBF1"
"335"	"SBF1.13"	"SBF1.24"	0.11445606880292	NA	"SBF1"	"SBF1"
"336"	"SBF1.13"	"SBF1.25"	0.0969543463977573	NA	"SBF1"	"SBF1"
"337"	"SBF1.13"	"SBF1.26"	0.161503174400196	NA	"SBF1"	"SBF1"
"338"	"SBF1.13"	"SBF1.27"	0.156016934096506	NA	"SBF1"	"SBF1"
"339"	"SBF1.13"	"SBF1.28"	0.147551456727728	NA	"SBF1"	"SBF1"
"340"	"SBF1.13"	"SBF1.29"	0.109508615141186	NA	"SBF1"	"SBF1"
"341"	"SBF1.13"	"SBF1.30"	0.147381059769323	NA	"SBF1"	"SBF1"
"342"	"SBF1.13"	"SBF1.31"	0.11572350687488	NA	"SBF1"	"SBF1"
"343"	"SBF1.14"	"SBF1.15"	0.110349366012477	NA	"SBF1"	"SBF1"
"344"	"SBF1.14"	"SBF1.16"	0.133770574826364	NA	"SBF1"	"SBF1"
"345"	"SBF1.14"	"SBF1.17"	0.144938229170351	NA	"SBF1"	"SBF1"
"346"	"SBF1.14"	"SBF1.18"	0.13830234355409	NA	"SBF1"	"SBF1"
"347"	"SBF1.14"	"SBF1.19"	0.151574442172137	NA	"SBF1"	"SBF1"
"348"	"SBF1.14"	"SBF1.20"	0.143044548381529	NA	"SBF1"	"SBF1"
"349"	"SBF1.14"	"SBF1.21"	0.172501673883544	NA	"SBF1"	"SBF1"
"350"	"SBF1.14"	"SBF1.22"	0.144139620394436	NA	"SBF1"	"SBF1"
"351"	"SBF1.14"	"SBF1.23"	0.13729655553137	NA	"SBF1"	"SBF1"
"352"	"SBF1.14"	"SBF1.24"	0.104934121214496	NA	"SBF1"	"SBF1"
"353"	"SBF1.14"	"SBF1.25"	0.0896937661959061	NA	"SBF1"	"SBF1"
"354"	"SBF1.14"	"SBF1.26"	0.144806651037015	NA	"SBF1"	"SBF1"
"355"	"SBF1.14"	"SBF1.27"	0.160604949511751	NA	"SBF1"	"SBF1"
"356"	"SBF1.14"	"SBF1.28"	0.133928061048745	NA	"SBF1"	"SBF1"
"357"	"SBF1.14"	"SBF1.29"	0.0946431716962195	NA	"SBF1"	"SBF1"
"358"	"SBF1.14"	"SBF1.30"	0.151353395811288	NA	"SBF1"	"SBF1"
"359"	"SBF1.14"	"SBF1.31"	0.0989102122220745	NA	"SBF1"	"SBF1"
"360"	"SBF1.15"	"SBF1.16"	0.100445715562567	NA	"SBF1"	"SBF1"
"361"	"SBF1.15"	"SBF1.17"	0.104647926673939	NA	"SBF1"	"SBF1"
"362"	"SBF1.15"	"SBF1.18"	0.113641677982964	NA	"SBF1"	"SBF1"
"363"	"SBF1.15"	"SBF1.19"	0.10605344224947	NA	"SBF1"	"SBF1"
"364"	"SBF1.15"	"SBF1.20"	0.096901570861363	NA	"SBF1"	"SBF1"
"365"	"SBF1.15"	"SBF1.21"	0.136656318253753	NA	"SBF1"	"SBF1"
"366"	"SBF1.15"	"SBF1.22"	0.120322766554057	NA	"SBF1"	"SBF1"
"367"	"SBF1.15"	"SBF1.23"	0.111087296313633	NA	"SBF1"	"SBF1"
"368"	"SBF1.15"	"SBF1.24"	0.0746056406467501	NA	"SBF1"	"SBF1"
"369"	"SBF1.15"	"SBF1.25"	0.0773305001031151	NA	"SBF1"	"SBF1"
"370"	"SBF1.15"	"SBF1.26"	0.110642476887264	NA	"SBF1"	"SBF1"
"371"	"SBF1.15"	"SBF1.27"	0.129662404209316	NA	"SBF1"	"SBF1"
"372"	"SBF1.15"	"SBF1.28"	0.0960437374821544	NA	"SBF1"	"SBF1"
"373"	"SBF1.15"	"SBF1.29"	0.0831619264130883	NA	"SBF1"	"SBF1"
"374"	"SBF1.15"	"SBF1.30"	0.129836555995396	NA	"SBF1"	"SBF1"
"375"	"SBF1.15"	"SBF1.31"	0.0877940020124859	NA	"SBF1"	"SBF1"
"376"	"SBF1.16"	"SBF1.17"	0.108312461673136	NA	"SBF1"	"SBF1"
"377"	"SBF1.16"	"SBF1.18"	0.106190521004581	NA	"SBF1"	"SBF1"
"378"	"SBF1.16"	"SBF1.19"	0.0962019355880743	NA	"SBF1"	"SBF1"
"379"	"SBF1.16"	"SBF1.20"	0.120693669571961	NA	"SBF1"	"SBF1"
"380"	"SBF1.16"	"SBF1.21"	0.140314092139107	NA	"SBF1"	"SBF1"
"381"	"SBF1.16"	"SBF1.22"	0.117510788156385	NA	"SBF1"	"SBF1"
"382"	"SBF1.16"	"SBF1.23"	0.111165903817551	NA	"SBF1"	"SBF1"
"383"	"SBF1.16"	"SBF1.24"	0.0900346273998649	NA	"SBF1"	"SBF1"
"384"	"SBF1.16"	"SBF1.25"	0.068555710849723	NA	"SBF1"	"SBF1"
"385"	"SBF1.16"	"SBF1.26"	0.120848562658832	NA	"SBF1"	"SBF1"
"386"	"SBF1.16"	"SBF1.27"	0.126198619294628	NA	"SBF1"	"SBF1"
"387"	"SBF1.16"	"SBF1.28"	0.109728330192262	NA	"SBF1"	"SBF1"
"388"	"SBF1.16"	"SBF1.29"	0.0800965222856819	NA	"SBF1"	"SBF1"
"389"	"SBF1.16"	"SBF1.30"	0.121917994682633	NA	"SBF1"	"SBF1"
"390"	"SBF1.16"	"SBF1.31"	0.0858822808770239	NA	"SBF1"	"SBF1"
"391"	"SBF1.17"	"SBF1.18"	0.134384864266846	NA	"SBF1"	"SBF1"
"392"	"SBF1.17"	"SBF1.19"	0.112797479737058	NA	"SBF1"	"SBF1"
"393"	"SBF1.17"	"SBF1.20"	0.140274745065279	NA	"SBF1"	"SBF1"
"394"	"SBF1.17"	"SBF1.21"	0.164913685305694	NA	"SBF1"	"SBF1"
"395"	"SBF1.17"	"SBF1.22"	0.139998252943175	NA	"SBF1"	"SBF1"
"396"	"SBF1.17"	"SBF1.23"	0.138348409344	NA	"SBF1"	"SBF1"
"397"	"SBF1.17"	"SBF1.24"	0.107834485930378	NA	"SBF1"	"SBF1"
"398"	"SBF1.17"	"SBF1.25"	0.0834375253228766	NA	"SBF1"	"SBF1"
"399"	"SBF1.17"	"SBF1.26"	0.132189190930883	NA	"SBF1"	"SBF1"
"400"	"SBF1.17"	"SBF1.27"	0.158007770267291	NA	"SBF1"	"SBF1"
"401"	"SBF1.17"	"SBF1.28"	0.133929173176215	NA	"SBF1"	"SBF1"
"402"	"SBF1.17"	"SBF1.29"	0.0929905138430582	NA	"SBF1"	"SBF1"
"403"	"SBF1.17"	"SBF1.30"	0.146322504834748	NA	"SBF1"	"SBF1"
"404"	"SBF1.17"	"SBF1.31"	0.0962534685191417	NA	"SBF1"	"SBF1"
"405"	"SBF1.18"	"SBF1.19"	0.125510650923029	NA	"SBF1"	"SBF1"
"406"	"SBF1.18"	"SBF1.20"	0.121381781536299	NA	"SBF1"	"SBF1"
"407"	"SBF1.18"	"SBF1.21"	0.137209109715131	NA	"SBF1"	"SBF1"
"408"	"SBF1.18"	"SBF1.22"	0.125297282423331	NA	"SBF1"	"SBF1"
"409"	"SBF1.18"	"SBF1.23"	0.119217403302785	NA	"SBF1"	"SBF1"
"410"	"SBF1.18"	"SBF1.24"	0.106296493232064	NA	"SBF1"	"SBF1"
"411"	"SBF1.18"	"SBF1.25"	0.105543745308962	NA	"SBF1"	"SBF1"
"412"	"SBF1.18"	"SBF1.26"	0.138775450266755	NA	"SBF1"	"SBF1"
"413"	"SBF1.18"	"SBF1.27"	0.130678308377549	NA	"SBF1"	"SBF1"
"414"	"SBF1.18"	"SBF1.28"	0.132133794989143	NA	"SBF1"	"SBF1"
"415"	"SBF1.18"	"SBF1.29"	0.10752114392072	NA	"SBF1"	"SBF1"
"416"	"SBF1.18"	"SBF1.30"	0.12672941491948	NA	"SBF1"	"SBF1"
"417"	"SBF1.18"	"SBF1.31"	0.114819469665537	NA	"SBF1"	"SBF1"
"418"	"SBF1.19"	"SBF1.20"	0.146570831694281	NA	"SBF1"	"SBF1"
"419"	"SBF1.19"	"SBF1.21"	0.160526472854222	NA	"SBF1"	"SBF1"
"420"	"SBF1.19"	"SBF1.22"	0.13739840083174	NA	"SBF1"	"SBF1"
"421"	"SBF1.19"	"SBF1.23"	0.12710061264885	NA	"SBF1"	"SBF1"
"422"	"SBF1.19"	"SBF1.24"	0.10062437615026	NA	"SBF1"	"SBF1"
"423"	"SBF1.19"	"SBF1.25"	0.0817183803600203	NA	"SBF1"	"SBF1"
"424"	"SBF1.19"	"SBF1.26"	0.131146843814973	NA	"SBF1"	"SBF1"
"425"	"SBF1.19"	"SBF1.27"	0.152318105009797	NA	"SBF1"	"SBF1"
"426"	"SBF1.19"	"SBF1.28"	0.130370455960424	NA	"SBF1"	"SBF1"
"427"	"SBF1.19"	"SBF1.29"	0.0911554765537285	NA	"SBF1"	"SBF1"
"428"	"SBF1.19"	"SBF1.30"	0.14273990285844	NA	"SBF1"	"SBF1"
"429"	"SBF1.19"	"SBF1.31"	0.092713712758848	NA	"SBF1"	"SBF1"
"430"	"SBF1.20"	"SBF1.21"	0.147284278449726	NA	"SBF1"	"SBF1"
"431"	"SBF1.20"	"SBF1.22"	0.128856261780954	NA	"SBF1"	"SBF1"
"432"	"SBF1.20"	"SBF1.23"	0.127669059596821	NA	"SBF1"	"SBF1"
"433"	"SBF1.20"	"SBF1.24"	0.102330616927401	NA	"SBF1"	"SBF1"
"434"	"SBF1.20"	"SBF1.25"	0.078434300728576	NA	"SBF1"	"SBF1"
"435"	"SBF1.20"	"SBF1.26"	0.138787598816321	NA	"SBF1"	"SBF1"
"436"	"SBF1.20"	"SBF1.27"	0.148490771287002	NA	"SBF1"	"SBF1"
"437"	"SBF1.20"	"SBF1.28"	0.127745336950774	NA	"SBF1"	"SBF1"
"438"	"SBF1.20"	"SBF1.29"	0.0918297425196726	NA	"SBF1"	"SBF1"
"439"	"SBF1.20"	"SBF1.30"	0.136822230078303	NA	"SBF1"	"SBF1"
"440"	"SBF1.20"	"SBF1.31"	0.0891688117774746	NA	"SBF1"	"SBF1"
"441"	"SBF1.21"	"SBF1.22"	0.145534125728451	NA	"SBF1"	"SBF1"
"442"	"SBF1.21"	"SBF1.23"	0.136312226183059	NA	"SBF1"	"SBF1"
"443"	"SBF1.21"	"SBF1.24"	0.126678957055488	NA	"SBF1"	"SBF1"
"444"	"SBF1.21"	"SBF1.25"	0.122740642020387	NA	"SBF1"	"SBF1"
"445"	"SBF1.21"	"SBF1.26"	0.177710851005891	NA	"SBF1"	"SBF1"
"446"	"SBF1.21"	"SBF1.27"	0.152529412558284	NA	"SBF1"	"SBF1"
"447"	"SBF1.21"	"SBF1.28"	0.153616613530315	NA	"SBF1"	"SBF1"
"448"	"SBF1.21"	"SBF1.29"	0.128153029602422	NA	"SBF1"	"SBF1"
"449"	"SBF1.21"	"SBF1.30"	0.148211890597227	NA	"SBF1"	"SBF1"
"450"	"SBF1.21"	"SBF1.31"	0.132573400592372	NA	"SBF1"	"SBF1"
"451"	"SBF1.22"	"SBF1.23"	0.128218529869973	NA	"SBF1"	"SBF1"
"452"	"SBF1.22"	"SBF1.24"	0.109949756490091	NA	"SBF1"	"SBF1"
"453"	"SBF1.22"	"SBF1.25"	0.105133098036623	NA	"SBF1"	"SBF1"
"454"	"SBF1.22"	"SBF1.26"	0.150925612529118	NA	"SBF1"	"SBF1"
"455"	"SBF1.22"	"SBF1.27"	0.143816893795779	NA	"SBF1"	"SBF1"
"456"	"SBF1.22"	"SBF1.28"	0.134550452784686	NA	"SBF1"	"SBF1"
"457"	"SBF1.22"	"SBF1.29"	0.116017502162307	NA	"SBF1"	"SBF1"
"458"	"SBF1.22"	"SBF1.30"	0.138928979887708	NA	"SBF1"	"SBF1"
"459"	"SBF1.22"	"SBF1.31"	0.114224366800706	NA	"SBF1"	"SBF1"
"460"	"SBF1.23"	"SBF1.24"	0.120408077029992	NA	"SBF1"	"SBF1"
"461"	"SBF1.23"	"SBF1.25"	0.103546138687356	NA	"SBF1"	"SBF1"
"462"	"SBF1.23"	"SBF1.26"	0.147088647836231	NA	"SBF1"	"SBF1"
"463"	"SBF1.23"	"SBF1.27"	0.122220360022447	NA	"SBF1"	"SBF1"
"464"	"SBF1.23"	"SBF1.28"	0.137000960019067	NA	"SBF1"	"SBF1"
"465"	"SBF1.23"	"SBF1.29"	0.110305154006987	NA	"SBF1"	"SBF1"
"466"	"SBF1.23"	"SBF1.30"	0.115710331483615	NA	"SBF1"	"SBF1"
"467"	"SBF1.23"	"SBF1.31"	0.117278353064062	NA	"SBF1"	"SBF1"
"468"	"SBF1.24"	"SBF1.25"	0.0730261163260952	NA	"SBF1"	"SBF1"
"469"	"SBF1.24"	"SBF1.26"	0.112024635248312	NA	"SBF1"	"SBF1"
"470"	"SBF1.24"	"SBF1.27"	0.127271487879077	NA	"SBF1"	"SBF1"
"471"	"SBF1.24"	"SBF1.28"	0.100657955373954	NA	"SBF1"	"SBF1"
"472"	"SBF1.24"	"SBF1.29"	0.0771043621301154	NA	"SBF1"	"SBF1"
"473"	"SBF1.24"	"SBF1.30"	0.12207740776291	NA	"SBF1"	"SBF1"
"474"	"SBF1.24"	"SBF1.31"	0.0774641541662458	NA	"SBF1"	"SBF1"
"475"	"SBF1.25"	"SBF1.26"	0.0993010030699146	NA	"SBF1"	"SBF1"
"476"	"SBF1.25"	"SBF1.27"	0.117918861248146	NA	"SBF1"	"SBF1"
"477"	"SBF1.25"	"SBF1.28"	0.0826852869123175	NA	"SBF1"	"SBF1"
"478"	"SBF1.25"	"SBF1.29"	0.0772469931697647	NA	"SBF1"	"SBF1"
"479"	"SBF1.25"	"SBF1.30"	0.120927865404402	NA	"SBF1"	"SBF1"
"480"	"SBF1.25"	"SBF1.31"	0.076573200071913	NA	"SBF1"	"SBF1"
"481"	"SBF1.26"	"SBF1.27"	0.165243905561195	NA	"SBF1"	"SBF1"
"482"	"SBF1.26"	"SBF1.28"	0.128421615489698	NA	"SBF1"	"SBF1"
"483"	"SBF1.26"	"SBF1.29"	0.0986518141897786	NA	"SBF1"	"SBF1"
"484"	"SBF1.26"	"SBF1.30"	0.157173861373541	NA	"SBF1"	"SBF1"
"485"	"SBF1.26"	"SBF1.31"	0.107882180917723	NA	"SBF1"	"SBF1"
"486"	"SBF1.27"	"SBF1.28"	0.156599661809009	NA	"SBF1"	"SBF1"
"487"	"SBF1.27"	"SBF1.29"	0.128494292188684	NA	"SBF1"	"SBF1"
"488"	"SBF1.27"	"SBF1.30"	0.132088204336732	NA	"SBF1"	"SBF1"
"489"	"SBF1.27"	"SBF1.31"	0.126686961226653	NA	"SBF1"	"SBF1"
"490"	"SBF1.28"	"SBF1.29"	0.0936459287169008	NA	"SBF1"	"SBF1"
"491"	"SBF1.28"	"SBF1.30"	0.145271397007533	NA	"SBF1"	"SBF1"
"492"	"SBF1.28"	"SBF1.31"	0.0895383499805299	NA	"SBF1"	"SBF1"
"493"	"SBF1.29"	"SBF1.30"	0.126658939677333	NA	"SBF1"	"SBF1"
"494"	"SBF1.29"	"SBF1.31"	0.0765510433275104	NA	"SBF1"	"SBF1"
"495"	"SBF1.30"	"SBF1.31"	0.125516768186173	NA	"SBF1"	"SBF1"
